municipio,year,week,humidity
nilopolis,2015,35,71.3114128571
nilopolis,2015,36,81.9518964286
nilopolis,2015,37,73.3617014286
nilopolis,2015,38,71.9226971429
nilopolis,2015,39,75.9940057143
nilopolis,2015,40,71.0914071429
nilopolis,2015,41,67.7041038571
nilopolis,2015,42,72.2799628571
nilopolis,2015,43,73.1809577143
nilopolis,2015,44,80.70256375
nilopolis,2015,45,74.6202654286
nilopolis,2015,46,73.9476672857
nilopolis,2015,47,75.7165828571
nilopolis,2015,48,83.4605657143
nilopolis,2015,49,81.8770762857
nilopolis,2015,50,77.2273807143
nilopolis,2015,51,74.8888885714
nilopolis,2015,52,75.9339308571
nilopolis,2016,1,76.085932
nilopolis,2016,2,85.0086574286
nilopolis,2016,3,87.2857142857
nilopolis,2016,4,81.842758
nilopolis,2016,5,68.2063364286
nilopolis,2016,6,70.7325221429
nilopolis,2016,7,84.0723612857
nilopolis,2016,8,81.8395837143
nilopolis,2016,9,79.7282054286
nilopolis,2016,10,83.0568071429
nilopolis,2016,11,87.8478077143
nilopolis,2016,12,84.6715902857
nilopolis,2016,13,86.7307868571
nilopolis,2016,14,84.3746485714
nilopolis,2016,15,73.4763242857
nilopolis,2016,16,75.3020821429
nilopolis,2016,17,78.9060062857
nilopolis,2016,18,84.2525521429
nilopolis,2016,19,86.001908
nilopolis,2016,20,85.9360391429
nilopolis,2016,21,85.5237014286
nilopolis,2016,22,86.5875
nilopolis,2016,23,85.9749194286
nilopolis,2016,24,82.318182
nilopolis,2016,25,84.6049505714
nilopolis,2016,26,89.0090905714
nilopolis,2016,27,81.8984121429
nilopolis,2016,28,83.2477627143
nilopolis,2016,29,75.6039665714
nilopolis,2016,30,84.2075222857
nilopolis,2016,31,77.2278764286
nilopolis,2016,32,78.3549517143
nilopolis,2016,33,82.2345777143
nilopolis,2016,34,78.1625808571
nilopolis,2016,35,79.7764314286
nilopolis,2016,36,80.1710228571
nilopolis,2016,37,74.1457975714
nilopolis,2016,38,82.7192005714
nilopolis,2016,39,86.0699494286
nilopolis,2016,40,82.1857601429
nilopolis,2016,41,77.5217357143
nilopolis,2016,42,81.0249435714
nilopolis,2016,43,79.0697271429
nilopolis,2016,44,77.9994385714
nilopolis,2016,45,82.8491414286
nilopolis,2016,46,83.1088544286
nilopolis,2016,47,77.2405757143
nilopolis,2016,48,72.2297725714
nilopolis,2016,49,82.4947415714
nilopolis,2016,50,84.8356144286
nilopolis,2016,51,75.4131951429
nilopolis,2016,52,73.7981792857
nilopolis,2017,1,73.5362105714
nilopolis,2017,2,81.5944061429
nilopolis,2017,3,79.8873991429
nilopolis,2017,4,81.5594051429
nilopolis,2017,5,78.7167665714
nilopolis,2017,6,80.7517842857
nilopolis,2017,7,74.948412
nilopolis,2017,8,74.3353537143
nilopolis,2017,9,80.4177485714
nilopolis,2017,10,79.5125
nilopolis,2017,11,80.6729162857
nilopolis,2017,12,84.035035
nilopolis,2017,13,83.0007127143
nilopolis,2017,14,84.3815382857
nilopolis,2017,15,84.1411522857
nilopolis,2017,16,79.3530514286
nilopolis,2017,17,86.9110391429
nilopolis,2017,18,86.0430105714
nilopolis,2017,19,83.8135341429
nilopolis,2017,20,83.5490262857
nilopolis,2017,21,88.2522371429
nilopolis,2017,22,86.8458862857
nilopolis,2017,23,84.0722228571
nilopolis,2017,24,88.6922891429
nilopolis,2017,25,88.5304472857
nilopolis,2017,26,87.0744151429
nilopolis,2017,27,84.825
nilopolis,2017,28,85.2965374286
nilopolis,2017,29,83.9523805714
nilopolis,2017,30,82.9063485714
nilopolis,2017,31,80.3968257143
nilopolis,2017,32,79.3532477143
nilopolis,2017,33,83.6707477143
nilopolis,2017,34,82.3829371429
nilopolis,2017,35,80.4974022857
nilopolis,2017,36,74.883888
nilopolis,2017,37,0.0
nilopolis,2017,38,0.0
nilopolis,2017,39,0.0
nilopolis,2017,40,0.0
nilopolis,2017,41,0.0
nilopolis,2017,42,0.0
nilopolis,2017,43,0.0
nilopolis,2017,44,0.0
nilopolis,2017,45,0.0
nilopolis,2017,46,54.200398
nilopolis,2017,47,77.7171978571
nilopolis,2017,48,72.2437457143
nilopolis,2017,49,76.8028658571
nilopolis,2017,50,77.2555742857
nilopolis,2017,51,76.7526777143
nilopolis,2017,52,82.025202
nilopolis,2018,1,82.4826302857
nilopolis,2018,2,78.6560084286
nilopolis,2018,3,73.423488
nilopolis,2018,4,77.9716627143
nilopolis,2018,5,82.02291
nilopolis,2018,6,80.4792082857
nilopolis,2018,7,79.2693641429
nilopolis,2018,8,83.5137105714
nilopolis,2018,9,79.3488392857
nilopolis,2018,10,84.0694442857
nilopolis,2018,11,81.1266691429
nilopolis,2018,12,82.3445464286
nilopolis,2018,13,79.1392778571
nilopolis,2018,14,83.8479745714
nilopolis,2018,15,80.7044871429
nilopolis,2018,16,81.6303011429
nilopolis,2018,17,75.69391
nilopolis,2018,18,72.5968542857
nilopolis,2018,19,72.8736837143
nilopolis,2018,20,73.0103335714
nilopolis,2018,21,76.9799422857
nilopolis,2018,22,83.302395
nilopolis,2018,23,84.3113594286
nilopolis,2018,24,86.7603477143
nilopolis,2018,25,85.7492771429
nilopolis,2018,26,84.3473014286
nilopolis,2018,27,87.8519401429
nilopolis,2018,28,85.7988257143
nilopolis,2018,29,79.4077948571
nilopolis,2018,30,80.0970942857143
nilopolis,2018,31,80.4714658571429
nilopolis,2018,32,80.8785835714286
nilopolis,2018,33,82.53715
nilopolis,2018,34,86.078374
nilopolis,2018,35,85.9954757142857
nilopolis,2018,36,83.0528431428571
nilopolis,2018,37,80.11769
nilopolis,2018,38,88.223822
nilopolis,2018,39,86.8177112857
nilopolis,2018,40,83.5870837143
nilopolis,2018,41,85.1572437143
nilopolis,2018,42,83.8479424286
nilopolis,2018,43,83.9800065714
nilopolis,2018,44,82.1331148571
nilopolis,2018,45,88.5308537143
nilopolis,2018,46,83.7167734286
nilopolis,2018,47,83.52003
nilopolis,2018,48,80.7594808571
nilopolis,2018,49,85.171617
nilopolis,2018,50,66.3526121429
nilopolis,2018,51,70.6446821429
nilopolis,2018,52,83.47795
nilopolis,2019,1,83.6415685714
nilopolis,2019,2,80.824093
nilopolis,2019,3,70.4716677143
nilopolis,2019,4,72.1841194286
nilopolis,2019,5,64.4393865714
nilopolis,2019,6,81.07607
nilopolis,2019,7,83.3250257143
nilopolis,2019,8,90.3090427143
nilopolis,2019,9,87.1531185714
nilopolis,2019,10,88.3172435714
nilopolis,2019,11,86.9056078571
nilopolis,2019,12,91.903172
nilopolis,2019,13,87.2365157143
nilopolis,2019,14,84.442725
nilopolis,2019,15,91.6160334286
nilopolis,2019,16,86.3973914286
nilopolis,2019,17,86.6249885714
nilopolis,2019,18,89.3449678571
nilopolis,2019,19,88.1819048571
nilopolis,2019,20,91.1251622857
nilopolis,2019,21,91.8653642857
nilopolis,2019,22,86.93222
nilopolis,2019,23,91.7512828571
nilopolis,2019,24,89.057758
nilopolis,2019,25,88.8829201429
nilopolis,2019,26,88.8282721429
nilopolis,2019,27,86.2954871429
nilopolis,2019,28,84.0627335714
nilopolis,2019,29,81.0379188571
nilopolis,2019,30,85.9213765714
nilopolis,2019,31,84.1522228571
nilopolis,2019,32,88.5005578571
nilopolis,2019,33,82.4543371429
nilopolis,2019,34,82.0384407143
nilopolis,2019,35,80.9308534286
nilopolis,2019,36,86.7479682857
nilopolis,2019,37,83.7106027143
nilopolis,2019,38,83.7190821429
nilopolis,2019,39,85.5637642857
nilopolis,2019,40,81.8754057143
nilopolis,2019,41,86.3365637143
nilopolis,2019,42,80.6779285714
nilopolis,2019,43,80.738407
nilopolis,2019,44,79.9784957143
nilopolis,2019,45,81.4293
nilopolis,2019,46,86.8159582857
nilopolis,2019,47,83.9942265714
nilopolis,2019,48,78.6834532857
nilopolis,2019,49,84.7446697143
nilopolis,2019,50,85.82549
nilopolis,2019,51,80.9593262857
nilopolis,2019,52,84.2383614286
nilopolis,2020,1,75.4366298333
nilopolis,2020,2,76.0959471429
nilopolis,2020,3,74.8296292857
nilopolis,2020,4,77.6611994286
nilopolis,2020,5,73.1501881429
nilopolis,2020,6,86.5823387143
nilopolis,2020,7,86.3871267143
nilopolis,2020,8,82.0694685714
nilopolis,2020,9,80.1973692857
nilopolis,2020,10,85.1152157143
nilopolis,2020,11,78.1667864286
nilopolis,2020,12,80.1333991429
nilopolis,2020,13,75.4550407143
nilopolis,2020,14,75.5425351429
nilopolis,2020,15,79.0992894286
nilopolis,2020,16,76.559027
nilopolis,2020,17,74.7033157143
nilopolis,2020,18,73.0312114286
nilopolis,2020,19,77.4598878571
nilopolis,2020,20,77.9879384286
nilopolis,2020,21,75.7413757143
nilopolis,2020,22,73.5856228571
nilopolis,2020,23,76.6519727143
nilopolis,2020,24,80.9409711429
nilopolis,2020,25,78.1763142857
nilopolis,2020,26,71.4042985714
nilopolis,2020,27,69.4750384286
nilopolis,2020,28,73.702986
nilopolis,2020,29,76.5732918571
nilopolis,2020,30,70.0372835714
nilopolis,2020,31,74.1134041429
nilopolis,2020,32,72.7176312857
nilopolis,2020,33,68.9279672857
nilopolis,2020,34,79.60616
nilopolis,2020,35,72.2967785714
nilopolis,2020,36,68.8095661429
nilopolis,2020,37,73.7125498571
nilopolis,2020,38,70.4224815714
nilopolis,2020,39,80.4855757143
nilopolis,2020,40,71.3444385714
nilopolis,2020,41,78.870194
nilopolis,2020,42,69.512531
nilopolis,2020,43,67.449365
nilopolis,2020,44,75.4202948571
nilopolis,2020,45,75.1049638571
nilopolis,2020,46,83.0575006667
nilopolis,2020,47,80.7747005714
nilopolis,2020,48,73.8356668
nilopolis,2020,49,0.0
nilopolis,2020,50,0.0
nilopolis,2020,51,0.0
nilopolis,2020,52,0.0
nilopolis,2021,1,75.1043378571
nilopolis,2021,2,73.2554505714
nilopolis,2021,3,62.7622224286
nilopolis,2021,4,58.7963517143
nilopolis,2021,5,68.6064512857
nilopolis,2021,6,79.6171862857
nilopolis,2021,7,78.0752898571
nilopolis,2021,8,85.3680734286
nilopolis,2021,9,75.680719
nilopolis,2021,10,81.75049
nilopolis,2021,11,78.0257715714
nilopolis,2021,12,74.19365
nilopolis,2021,13,72.7801851429
nilopolis,2021,14,75.3069185714
nilopolis,2021,15,72.8571561429
nilopolis,2021,16,78.5972177143
nilopolis,2021,17,80.995328
nilopolis,2021,18,81.4313622857
nilopolis,2021,19,78.6342108571
nilopolis,2021,20,78.3082442857
nilopolis,2021,21,72.5573582857
nilopolis,2021,22,84.217555
nilopolis,2021,23,82.3108121429
nilopolis,2021,24,79.7375154286
nilopolis,2021,25,77.9602635714
nilopolis,2021,26,75.1644141429
nilopolis,2021,27,80.6396264286
nilopolis,2021,28,79.6211665714
nilopolis,2021,29,72.07592
nilopolis,2021,30,65.8278381429
nilopolis,2021,31,73.8824428571
nilopolis,2021,32,77.6620827143
nilopolis,2021,33,75.9962912857
nilopolis,2021,34,64.9142655714
nilopolis,2021,35,78.4378828571
nilopolis,2021,36,78.2524162857
nilopolis,2021,37,77.9427294286
nilopolis,2021,38,70.2171698571
nilopolis,2021,39,73.4061048571
nilopolis,2021,40,80.53411
nilopolis,2021,41,79.9752265714
nilopolis,2021,42,82.5214742857
nilopolis,2021,43,83.2651894286
nilopolis,2021,44,85.6837015714
nilopolis,2021,45,80.851583
nilopolis,2021,46,73.0223825714
nilopolis,2021,47,71.3605411429
nilopolis,2021,48,75.5475885714
nilopolis,2021,49,77.4760968571
nilopolis,2021,50,80.4814391429
nilopolis,2021,51,73.5710337143
nilopolis,2021,52,79.3975965714
nilopolis,2022,1,78.1829721429
nilopolis,2022,2,85.3748222857
nilopolis,2022,3,75.7381385714
nilopolis,2022,4,69.4298987143
nilopolis,2022,5,82.0471292857
nilopolis,2022,6,82.9531077143
nilopolis,2022,7,83.4910728571
nilopolis,2022,8,80.6074448571
nilopolis,2022,9,70.8325442857
nilopolis,2022,10,65.9678482857
nilopolis,2022,11,71.7843947143
nilopolis,2022,12,69.8232521429
nilopolis,2022,13,78.4215422857
nilopolis,2022,14,80.9235035714
nilopolis,2022,15,77.5380571429
nilopolis,2022,16,72.6356422857
nilopolis,2022,17,77.0176772857
nilopolis,2022,18,76.414742
nilopolis,2022,19,77.7365771429
nilopolis,2022,20,69.924275
nilopolis,2022,21,76.0312177143
nilopolis,2022,22,82.2815842857
nilopolis,2022,23,84.0119471429
nilopolis,2022,24,76.8445185714
nilopolis,2022,25,81.7343437143
nilopolis,2022,26,78.3092191429
nilopolis,2022,27,74.9100201429
nilopolis,2022,28,77.0165278571
nilopolis,2022,29,78.4269351429
nilopolis,2022,30,75.12184
nilopolis,2022,31,78.1457512857
nilopolis,2022,32,77.6299708571
nilopolis,2022,33,73.3853142857
nilopolis,2022,34,75.4263357143
nilopolis,2022,35,74.4666448571
nilopolis,2022,36,68.5189102857
nilopolis,2022,37,84.5921785714
nilopolis,2022,38,76.1413314286
nilopolis,2022,39,82.4935828571
nilopolis,2022,40,80.4126357143
nilopolis,2022,41,77.2842664286
nilopolis,2022,42,75.5363142857
nilopolis,2022,43,76.8328058571
nilopolis,2022,44,77.4797042857
nilopolis,2022,45,80.2791155714
nilopolis,2022,46,75.5614441429
nilopolis,2022,47,76.3102944286
nilopolis,2022,48,78.5898624286
nilopolis,2022,49,74.9937762857
nilopolis,2022,50,73.5068166667
nilopolis,2022,51,83.38519
nilopolis,2022,52,80.6600933333
nilopolis,2023,1,78.1880928571
nilopolis,2023,2,82.592395
nilopolis,2023,3,77.1570837143
nilopolis,2023,4,82.1437925714
nilopolis,2023,5,79.6925188571
nilopolis,2023,6,83.9598165714
nilopolis,2023,7,83.6260754667
nilopolis,2023,8,78.69903688
nilopolis,2023,9,76.7611115652
nilopolis,2023,10,79.748143
nilopolis,2023,11,81.4420851579
nilopolis,2023,12,74.8795039231
nilopolis,2023,13,80.4843574615
nilopolis,2023,14,78.9160121429
nilopolis,2023,15,80.7760205714
nilopolis,2023,16,77.3964678571
nilopolis,2023,17,78.7258365714
nilopolis,2023,18,86.2529474286
nilopolis,2023,19,84.5371289091
nilopolis,2023,20,76.8775522609
nilopolis,2023,21,78.27734368
nilopolis,2023,22,88.264806
nilopolis,2023,23,80.9301
nilopolis,2023,24,83.8093142857
nilopolis,2023,25,77.2142524
nilopolis,2023,26,81.390786
nilopolis,2023,27,81.43199885
nilopolis,2023,28,76.2782714286
nilopolis,2023,29,81.9006
nilopolis,2023,30,79.2846428571
nilopolis,2023,31,81.4153285714
nilopolis,2023,32,76.2897714286
nilopolis,2023,33,78.3486857143
nilopolis,2023,34,75.1800571429
nilopolis,2023,35,82.8419428571
nilopolis,2023,36,73.4168142857
nilopolis,2023,37,71.3724285714
nilopolis,2023,38,72.9616857143
nilopolis,2023,39,77.0705714286
nilopolis,2023,40,83.5565571429
nilopolis,2023,41,83.9038285714
nilopolis,2023,42,81.3020714286
nilopolis,2023,43,82.3659285714
nilopolis,2023,44,80.3125285714
nilopolis,2023,45,71.2568142857
nilopolis,2023,46,75.7770857143
nilopolis,2023,47,78.7421142857
nilopolis,2023,48,77.3874428571
nilopolis,2023,49,78.4994285714
nilopolis,2023,50,76.0460714286
nilopolis,2023,51,73.4760428571
nilopolis,2023,52,70.7679571429
nilopolis,2024,1,79.5593571429
nilopolis,2024,2,73.2215714286
nilopolis,2024,3,75.4236
nilopolis,2024,4,86.0497714286
nilopolis,2024,5,82.0624
nilopolis,2024,6,78.8557285714
nilopolis,2024,7,76.4490428571
nilopolis,2024,8,81.5375285714
nilopolis,2024,9,80.304
nilopolis,2024,10,79.9385285714
nilopolis,2024,11,78.5860714286
nilopolis,2024,12,77.9071571429
nilopolis,2024,13,88.9217142857
nilopolis,2024,14,82.5766
nilopolis,2024,15,82.7905428571
nilopolis,2024,16,76.1359714286
nilopolis,2024,17,74.0957142857
nilopolis,2024,18,71.3964285714
nilopolis,2024,19,69.0470857143
nilopolis,2024,20,72.7140857143
nilopolis,2024,21,77.5153
nilopolis,2024,22,80.7684571429
nilopolis,2024,23,80.4909
nilopolis,2024,24,69.4905142857
nilopolis,2024,25,64.0240571429
nilopolis,2024,26,71.3056142857
nilopolis,2024,27,78.5496571429
nilopolis,2024,28,86.8537857143
nilopolis,2024,29,83.5034428571
nilopolis,2024,30,74.8192857143
nilopolis,2024,31,77.2734571429
nilopolis,2024,32,70.3384571429
nilopolis,2024,33,70.8229428571
nilopolis,2024,34,68.1704285714
nilopolis,2024,35,74.9462857143
nilopolis,2024,36,78.8466
nilopolis,2024,37,58.0616142857
nilopolis,2024,38,73.2879142857
nilopolis,2024,39,64.8677285714
nilopolis,2024,40,69.9080857143
nilopolis,2024,41,75.1985428571
nilopolis,2024,42,75.1761857143
nilopolis,2024,43,78.9230142857
nilopolis,2024,44,78.2423428571
nilopolis,2024,45,76.6297714286
nilopolis,2024,46,81.0640142857
nilopolis,2024,47,82.6971571429
nilopolis,2024,48,72.2105714286
nilopolis,2024,49,80.1750714286
nilopolis,2024,50,80.6403285714
nilopolis,2024,51,77.5492714286
nilopolis,2024,52,83.6332571429
nilopolis,2025,1,80.2628
nilopolis,2025,2,80.8087142857
nilopolis,2025,3,78.0454428571
nilopolis,2025,4,69.5757571429
nilopolis,2025,5,84.5293714286
nilopolis,2025,6,70.9226714286
nilopolis,2025,7,68.0269714286
nilopolis,2025,8,61.2757857143
nilopolis,2025,9,65.7577285714
nilopolis,2025,10,68.0308
nilopolis,2025,11,72.9836714286
nilopolis,2025,12,78.9446428571
nilopolis,2025,13,76.7163714286
nilopolis,2025,14,77.0956142857
nilopolis,2025,15,80.0322857143
nilopolis,2025,16,82.4467428571
nilopolis,2025,17,83.9983571429
nilopolis,2025,18,79.2628428571
nilopolis,2025,19,76.5830285714
nilopolis,2025,20,79.98
nilopolis,2025,21,76.2039
nilopolis,2025,22,76.3735285714
nilopolis,2025,23,79.2576
nilopolis,2025,24,79.2026571429
nilopolis,2025,25,70.8764571429
nilopolis,2025,26,75.2634714286
nilopolis,2025,27,81.8508714286
nilopolis,2025,28,79.5078857143
nilopolis,2025,29,75.6924857143
nilopolis,2025,30,80.5251428571
nilopolis,2025,31,68.8441571429
nilopolis,2025,32,76.7435428571
nilopolis,2025,33,76.1469
nilopolis,2025,34,67.4333285714
nilopolis,2025,35,75.4368
nilopolis,2025,36,71.1141142857
nilopolis,2025,37,74.6574142857
nilopolis,2025,38,73.3602428571
nilopolis,2025,39,67.6208142857
nilopolis,2025,40,66.0563857143
nilopolis,2025,41,74.1863285714
nilopolis,2025,42,74.2199
nilopolis,2025,43,72.3219142857143
nilopolis,2025,44,78.2173571428571
nilopolis,2025,45,80.1021285714286
nilopolis,2025,46,71.7460428571429
nilopolis,2025,47,73.0960285714286
nilopolis,2025,48,77.3918
nilopolis,2025,49,73.9898714285714
nilopolis,2025,50,68.0712857142857
nilopolis,2025,51,79.5692571428571
nilopolis,2025,52,64.4934857142857
niteroi,2010,1,71.6878768571
niteroi,2010,2,68.7718511429
niteroi,2010,3,70.1015372857
niteroi,2010,4,71.2741272857
niteroi,2010,5,62.2182282857
niteroi,2010,6,60.0581467143
niteroi,2010,7,66.9845861429
niteroi,2010,8,69.6163411429
niteroi,2010,9,85.098077
niteroi,2010,10,70.6293854286
niteroi,2010,11,77.8115477143
niteroi,2010,12,72.2825791429
niteroi,2010,13,78.0739482857
niteroi,2010,14,83.6164134286
niteroi,2010,15,74.9564522857
niteroi,2010,16,72.1409014286
niteroi,2010,17,76.4792634286
niteroi,2010,18,71.5554257143
niteroi,2010,19,77.0390437143
niteroi,2010,20,75.6852551429
niteroi,2010,21,78.0134351429
niteroi,2010,22,75.5265737143
niteroi,2010,23,72.7014482857
niteroi,2010,24,73.8321825714
niteroi,2010,25,77.6903727143
niteroi,2010,26,77.3637797143
niteroi,2010,27,72.7112228571
niteroi,2010,28,79.5913175714
niteroi,2010,29,73.1109654286
niteroi,2010,30,70.714088
niteroi,2010,31,75.2904438571
niteroi,2010,32,68.2476962857
niteroi,2010,33,69.1963331429
niteroi,2010,34,65.6747477143
niteroi,2010,35,65.1817397143
niteroi,2010,36,72.1874777143
niteroi,2010,37,67.5868977143
niteroi,2010,38,67.6538537143
niteroi,2010,39,80.58446
niteroi,2010,40,69.8926254286
niteroi,2010,41,66.9529571429
niteroi,2010,42,70.7976728571
niteroi,2010,43,72.7468995714
niteroi,2010,44,70.1202528571
niteroi,2010,45,73.1051668571
niteroi,2010,46,77.3316128571
niteroi,2010,47,78.5043862857
niteroi,2010,48,70.7394845714
niteroi,2010,49,74.9383
niteroi,2010,50,73.6508234286
niteroi,2010,51,73.4302178571
niteroi,2010,52,78.1730494286
niteroi,2011,1,74.5020167143
niteroi,2011,2,73.7809805714
niteroi,2011,3,70.03197
niteroi,2011,4,60.6542052857
niteroi,2011,5,65.9950637143
niteroi,2011,6,58.191167
niteroi,2011,7,59.8565668571
niteroi,2011,8,65.2050685714
niteroi,2011,9,79.2771765714
niteroi,2011,10,82.2759901429
niteroi,2011,11,75.6510141429
niteroi,2011,12,76.2257228571
niteroi,2011,13,77.3854348571
niteroi,2011,14,75.9825771429
niteroi,2011,15,73.2755042857
niteroi,2011,16,70.8502114286
niteroi,2011,17,80.1776931429
niteroi,2011,18,74.7754185714
niteroi,2011,19,78.4226457143
niteroi,2011,20,79.1955242857
niteroi,2011,21,74.9483757143
niteroi,2011,22,73.0292342857
niteroi,2011,23,71.2075637143
niteroi,2011,24,74.6643142857
niteroi,2011,25,77.6235157143
niteroi,2011,26,75.031766
niteroi,2011,27,77.8625694286
niteroi,2011,28,74.57566
niteroi,2011,29,74.0966637143
niteroi,2011,30,69.1853512857
niteroi,2011,31,68.2420134286
niteroi,2011,32,73.0959988571
niteroi,2011,33,63.9047948571
niteroi,2011,34,75.6101271429
niteroi,2011,35,60.000338
niteroi,2011,36,67.3451391429
niteroi,2011,37,71.4947417143
niteroi,2011,38,63.9115282857
niteroi,2011,39,65.3206145714
niteroi,2011,40,69.4495665714
niteroi,2011,41,71.9263837143
niteroi,2011,42,76.2696637143
niteroi,2011,43,63.8171225714
niteroi,2011,44,67.5441308571
niteroi,2011,45,65.7711015714
niteroi,2011,46,77.622237
niteroi,2011,47,70.7026794286
niteroi,2011,48,74.6949554286
niteroi,2011,49,76.7201368571
niteroi,2011,50,72.9043405714
niteroi,2011,51,63.4447514286
niteroi,2011,52,78.92118925
niteroi,2012,1,77.9992842857
niteroi,2012,2,72.5968114286
niteroi,2012,3,70.9307285714
niteroi,2012,4,68.7933367143
niteroi,2012,5,72.285444
niteroi,2012,6,64.9413142857
niteroi,2012,7,69.6472951429
niteroi,2012,8,62.7462475714
niteroi,2012,9,58.791062
niteroi,2012,10,69.3969342857
niteroi,2012,11,70.6525534286
niteroi,2012,12,72.032457
niteroi,2012,13,77.6368351429
niteroi,2012,14,74.9577928571
niteroi,2012,15,75.21984
niteroi,2012,16,74.0812091429
niteroi,2012,17,76.4992594286
niteroi,2012,18,79.2455612857
niteroi,2012,19,73.46796
niteroi,2012,20,81.2450971429
niteroi,2012,21,74.58362
niteroi,2012,22,76.9228671429
niteroi,2012,23,80.0667094286
niteroi,2012,24,79.0826565714
niteroi,2012,25,77.3920528571
niteroi,2012,26,78.454498
niteroi,2012,27,69.5343214286
niteroi,2012,28,75.5452662857
niteroi,2012,29,79.581506
niteroi,2012,30,73.8706871429
niteroi,2012,31,72.3950348571
niteroi,2012,32,69.4282837143
niteroi,2012,33,70.4473214286
niteroi,2012,34,64.9151785714
niteroi,2012,35,72.2442735714
niteroi,2012,36,67.3125
niteroi,2012,37,69.3705357143
niteroi,2012,38,64.7320074286
niteroi,2012,39,65.4598214286
niteroi,2012,40,61.7231291429
niteroi,2012,41,63.2930428571
niteroi,2012,42,66.3650848571
niteroi,2012,43,69.7176135714
niteroi,2012,44,72.5902342857
niteroi,2012,45,74.1461694286
niteroi,2012,46,76.9531872857
niteroi,2012,47,69.8986191429
niteroi,2012,48,78.7174048571
niteroi,2012,49,65.3484708571
niteroi,2012,50,72.3431092857
niteroi,2012,51,70.9800951429
niteroi,2012,52,62.9786604286
niteroi,2013,1,70.3677132857
niteroi,2013,2,71.7374815714
niteroi,2013,3,77.7332085714
niteroi,2013,4,76.1786977143
niteroi,2013,5,78.09375
niteroi,2013,6,79.0714664286
niteroi,2013,7,67.3015431429
niteroi,2013,8,63.9708328571
niteroi,2013,9,73.3164262857
niteroi,2013,10,72.4378257143
niteroi,2013,11,75.934373
niteroi,2013,12,79.6352414286
niteroi,2013,13,79.238264
niteroi,2013,14,80.5959728571
niteroi,2013,15,74.0999012857
niteroi,2013,16,72.8998698571
niteroi,2013,17,73.2174285714
niteroi,2013,18,72.3771491429
niteroi,2013,19,70.5117034286
niteroi,2013,20,75.4746722857
niteroi,2013,21,75.80119
niteroi,2013,22,76.1129434286
niteroi,2013,23,81.0068365714
niteroi,2013,24,77.1357505714
niteroi,2013,25,76.17658
niteroi,2013,26,76.9263637143
niteroi,2013,27,78.8013492857
niteroi,2013,28,74.5832957143
niteroi,2013,29,74.0512527143
niteroi,2013,30,77.0854864286
niteroi,2013,31,72.278256
niteroi,2013,32,70.945068
niteroi,2013,33,71.9157071429
niteroi,2013,34,68.7184288571
niteroi,2013,35,69.743783
niteroi,2013,36,70.6968282857
niteroi,2013,37,64.7563365714
niteroi,2013,38,66.9534548571
niteroi,2013,39,67.3455142857
niteroi,2013,40,75.3018645714
niteroi,2013,41,62.8063464286
niteroi,2013,42,69.6669248571
niteroi,2013,43,67.7420562857
niteroi,2013,44,59.9249534286
niteroi,2013,45,71.6328948571
niteroi,2013,46,59.674668
niteroi,2013,47,69.4093337143
niteroi,2013,48,73.9546891429
niteroi,2013,49,70.0645471429
niteroi,2013,50,73.8623534286
niteroi,2013,51,73.3831935714
niteroi,2013,52,73.2630522857
niteroi,2014,1,65.4732601429
niteroi,2014,2,59.8441745714
niteroi,2014,3,65.380169
niteroi,2014,4,60.3848118571
niteroi,2014,5,54.6360118571
niteroi,2014,6,50.2580641429
niteroi,2014,7,49.2634411429
niteroi,2014,8,66.3106181429
niteroi,2014,9,54.0559704286
niteroi,2014,10,71.5022634286
niteroi,2014,11,63.3486557143
niteroi,2014,12,56.0006581429
niteroi,2014,13,74.9207857143
niteroi,2014,14,73.199432
niteroi,2014,15,66.5592462857
niteroi,2014,16,77.0619057143
niteroi,2014,17,70.9701248571
niteroi,2014,18,64.4988485714
niteroi,2014,19,70.7822474286
niteroi,2014,20,68.6398114286
niteroi,2014,21,71.7624761429
niteroi,2014,22,75.5395811429
niteroi,2014,23,70.1947371429
niteroi,2014,24,71.4853948571
niteroi,2014,25,75.9811448571
niteroi,2014,26,72.1077185714
niteroi,2014,27,74.4971454286
niteroi,2014,28,74.7692365714
niteroi,2014,29,65.6542567143
niteroi,2014,30,65.5801792857
niteroi,2014,31,77.4310037143
niteroi,2014,32,72.1608368571
niteroi,2014,33,74.8146857143
niteroi,2014,34,76.458779
niteroi,2014,35,71.7006051429
niteroi,2014,36,68.9123048571
niteroi,2014,37,65.2226591429
niteroi,2014,38,66.047234
niteroi,2014,39,66.641386
niteroi,2014,40,64.616699
niteroi,2014,41,55.3984485714
niteroi,2014,42,67.5659562857
niteroi,2014,43,66.6423092857
niteroi,2014,44,59.6822172857
niteroi,2014,45,61.3533404286
niteroi,2014,46,69.7810808571
niteroi,2014,47,57.8018488571
niteroi,2014,48,73.9922344286
niteroi,2014,49,64.9203794286
niteroi,2014,50,58.551738
niteroi,2014,51,60.0799731429
niteroi,2014,52,62.3752074286
niteroi,2015,1,58.0277104286
niteroi,2015,2,54.599057
niteroi,2015,3,61.1560384286
niteroi,2015,4,60.409108
niteroi,2015,5,77.2793425714
niteroi,2015,6,68.658559
niteroi,2015,7,68.1876157143
niteroi,2015,8,67.4642034286
